PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,Dhi,Dni,Ebh,Ghi,RelativeHumidity,WindSpeed10m,Zenith
2021-01-28T12:00:00Z,2021-01-28T11:00:00Z,PT60M,17.2,-101,0.0,49,686,205,254,39.4,0.6,73
2021-01-28T13:00:00Z,2021-01-28T12:00:00Z,PT60M,20.0,-94,0.0,67,834,412,478,31.9,1.2,60
2021-01-28T14:00:00Z,2021-01-28T13:00:00Z,PT60M,22.2,-85,0.0,79,913,611,690,27.3,2.0,48
2021-01-28T15:00:00Z,2021-01-28T14:00:00Z,PT60M,24.1,-74,0.0,89,956,775,864,23.8,2.5,36
2021-01-28T16:00:00Z,2021-01-28T15:00:00Z,PT60M,25.8,-57,0.3,103,965,878,981,21.0,3.0,24
2021-01-28T17:00:00Z,2021-01-28T16:00:00Z,PT60M,27.2,-22,12.1,335,608,582,917,18.8,3.6,16
2021-01-28T18:00:00Z,2021-01-28T17:00:00Z,PT60M,27.8,28,35.9,493,179,173,666,17.5,4.1,17
2021-01-28T19:00:00Z,2021-01-28T18:00:00Z,PT60M,28.0,60,60.1,387,0,0,387,17.1,4.3,26
2021-01-28T20:00:00Z,2021-01-28T19:00:00Z,PT60M,27.6,76,57.4,351,2,1,353,18.2,4.7,38
2021-01-28T21:00:00Z,2021-01-28T20:00:00Z,PT60M,26.2,87,32.5,381,88,57,438,22.0,5.1,50
2021-01-28T22:00:00Z,2021-01-28T21:00:00Z,PT60M,24.4,95,15.8,193,372,172,365,27.1,4.6,62
2021-01-28T23:00:00Z,2021-01-28T22:00:00Z,PT60M,22.6,102,19.0,116,224,50,166,33.2,3.5,75
2021-01-29T00:00:00Z,2021-01-28T23:00:00Z,PT60M,20.0,110,30.2,23,51,7,30,42.5,3.1,87
2021-01-29T01:00:00Z,2021-01-29T00:00:00Z,PT60M,17.6,119,40.5,0,0,0,0,53.0,2.7,98
2021-01-29T02:00:00Z,2021-01-29T01:00:00Z,PT60M,16.3,129,17.9,0,0,0,0,59.8,1.7,109
2021-01-29T03:00:00Z,2021-01-29T02:00:00Z,PT60M,14.8,141,3.1,0,0,0,0,65.7,1.3,118
2021-01-29T04:00:00Z,2021-01-29T03:00:00Z,PT60M,13.0,155,23.7,0,0,0,0,71.3,0.9,124
2021-01-29T05:00:00Z,2021-01-29T04:00:00Z,PT60M,12.1,172,39.2,0,0,0,0,73.5,0.7,128
2021-01-29T06:00:00Z,2021-01-29T05:00:00Z,PT60M,12.5,-170,30.4,0,0,0,0,71.5,0.6,128
2021-01-29T07:00:00Z,2021-01-29T06:00:00Z,PT60M,13.1,-153,51.4,0,0,0,0,67.6,0.2,124
2021-01-29T08:00:00Z,2021-01-29T07:00:00Z,PT60M,13.3,-139,64.8,0,0,0,0,65.3,0.5,116
2021-01-29T09:00:00Z,2021-01-29T08:00:00Z,PT60M,13.3,-127,53.2,0,0,0,0,65.1,0.7,107
2021-01-29T10:00:00Z,2021-01-29T09:00:00Z,PT60M,13.4,-117,60.2,0,0,0,0,64.1,0.3,97
2021-01-29T11:00:00Z,2021-01-29T10:00:00Z,PT60M,14.8,-109,41.8,31,0,0,31,58.6,0.1,85
2021-01-29T12:00:00Z,2021-01-29T11:00:00Z,PT60M,16.9,-101,62.7,89,0,0,89,53.7,0.3,73
2021-01-29T13:00:00Z,2021-01-29T12:00:00Z,PT60M,18.4,-93,74.4,117,0,0,117,50.2,0.4,61
2021-01-29T14:00:00Z,2021-01-29T13:00:00Z,PT60M,19.8,-85,71.3,194,0,0,194,45.8,1.4,48
2021-01-29T15:00:00Z,2021-01-29T14:00:00Z,PT60M,20.7,-74,79.5,171,0,0,171,43.6,2.5,36
2021-01-29T16:00:00Z,2021-01-29T15:00:00Z,PT60M,20.9,-56,72.8,261,0,0,261,43.7,2.7,24
2021-01-29T17:00:00Z,2021-01-29T16:00:00Z,PT60M,21.6,-21,74.2,262,0,0,262,41.7,2.9,17
2021-01-29T18:00:00Z,2021-01-29T17:00:00Z,PT60M,22.1,28,86.3,139,0,0,139,39.1,1.8,17
2021-01-29T19:00:00Z,2021-01-29T18:00:00Z,PT60M,21.7,60,83.0,160,0,0,160,39.4,2.0,26
2021-01-29T20:00:00Z,2021-01-29T19:00:00Z,PT60M,21.3,76,84.8,121,0,0,121,40.4,3.9,38
2021-01-29T21:00:00Z,2021-01-29T20:00:00Z,PT60M,20.9,86,70.5,184,0,0,184,42.1,4.3,50
2021-01-29T22:00:00Z,2021-01-29T21:00:00Z,PT60M,20.2,95,66.7,139,0,0,139,45.9,4.0,63
2021-01-29T23:00:00Z,2021-01-29T22:00:00Z,PT60M,19.0,102,62.2,73,0,0,73,51.6,3.4,75
2021-01-30T00:00:00Z,2021-01-29T23:00:00Z,PT60M,16.6,110,67.6,16,0,0,16,68.3,3.1,87
2021-01-30T01:00:00Z,2021-01-30T00:00:00Z,PT60M,14.9,118,86.1,0,0,0,0,86.0,2.5,98
2021-01-30T02:00:00Z,2021-01-30T01:00:00Z,PT60M,14.5,128,88.2,0,0,0,0,89.8,1.5,109
2021-01-30T03:00:00Z,2021-01-30T02:00:00Z,PT60M,14.2,140,89.8,0,0,0,0,93.0,1.5,118
2021-01-30T04:00:00Z,2021-01-30T03:00:00Z,PT60M,14.2,155,72.0,0,0,0,0,93.4,1.4,125
2021-01-30T05:00:00Z,2021-01-30T04:00:00Z,PT60M,14.3,172,91.9,0,0,0,0,92.0,0.4,128
2021-01-30T06:00:00Z,2021-01-30T05:00:00Z,PT60M,14.4,-170,75.3,0,0,0,0,89.1,2.2,128
2021-01-30T07:00:00Z,2021-01-30T06:00:00Z,PT60M,14.5,-153,74.1,0,0,0,0,85.2,3.1,124
2021-01-30T08:00:00Z,2021-01-30T07:00:00Z,PT60M,14.5,-139,91.4,0,0,0,0,82.5,2.9,117
2021-01-30T09:00:00Z,2021-01-30T08:00:00Z,PT60M,14.3,-127,94.6,0,0,0,0,83.0,2.0,108
2021-01-30T10:00:00Z,2021-01-30T09:00:00Z,PT60M,14.4,-117,72.5,0,0,0,0,82.9,1.6,97
2021-01-30T11:00:00Z,2021-01-30T10:00:00Z,PT60M,14.8,-109,37.0,33,48,6,40,79.7,1.2,85
2021-01-30T12:00:00Z,2021-01-30T11:00:00Z,PT60M,15.8,-101,10.2,93,393,120,213,75.9,2.5,73
2021-01-30T13:00:00Z,2021-01-30T12:00:00Z,PT60M,16.8,-93,16.3,199,358,179,378,72.6,2.8,61
2021-01-30T14:00:00Z,2021-01-30T13:00:00Z,PT60M,17.4,-85,18.5,307,347,221,528,71.1,1.3,48
2021-01-30T15:00:00Z,2021-01-30T14:00:00Z,PT60M,18.1,-74,19.8,393,328,268,662,69.4,1.1,36
2021-01-30T16:00:00Z,2021-01-30T15:00:00Z,PT60M,19.0,-56,45.5,439,79,69,508,67.2,1.1,25
2021-01-30T17:00:00Z,2021-01-30T16:00:00Z,PT60M,20.3,-21,43.0,477,97,92,570,62.9,1.5,17
2021-01-30T18:00:00Z,2021-01-30T17:00:00Z,PT60M,21.6,28,77.3,227,0,0,227,60.5,1.5,18
2021-01-30T19:00:00Z,2021-01-30T18:00:00Z,PT60M,22.1,59,79.0,194,0,0,194,60.2,1.8,26
2021-01-30T20:00:00Z,2021-01-30T19:00:00Z,PT60M,22.4,75,82.3,139,0,0,139,59.1,2.8,38
2021-01-30T21:00:00Z,2021-01-30T20:00:00Z,PT60M,22.2,86,67.5,202,0,0,202,60.6,3.3,50
2021-01-30T22:00:00Z,2021-01-30T21:00:00Z,PT60M,21.4,94,63.2,156,0,0,156,64.3,2.9,63
2021-01-30T23:00:00Z,2021-01-30T22:00:00Z,PT60M,20.4,102,62.5,73,0,0,73,68.7,2.5,75
2021-01-31T00:00:00Z,2021-01-30T23:00:00Z,PT60M,18.7,110,44.4,17,0,0,17,77.0,1.5,87
2021-01-31T01:00:00Z,2021-01-31T00:00:00Z,PT60M,17.3,118,21.4,0,0,0,0,83.8,1.2,99
2021-01-31T02:00:00Z,2021-01-31T01:00:00Z,PT60M,16.7,128,26.5,0,0,0,0,85.3,1.6,109
2021-01-31T03:00:00Z,2021-01-31T02:00:00Z,PT60M,16.3,140,39.4,0,0,0,0,86.9,1.3,118
2021-01-31T04:00:00Z,2021-01-31T03:00:00Z,PT60M,15.9,155,33.2,0,0,0,0,88.0,1.1,125
2021-01-31T05:00:00Z,2021-01-31T04:00:00Z,PT60M,15.4,172,45.3,0,0,0,0,88.6,1.3,128
2021-01-31T06:00:00Z,2021-01-31T05:00:00Z,PT60M,15.4,-170,26.8,0,0,0,0,88.1,1.4,128
2021-01-31T07:00:00Z,2021-01-31T06:00:00Z,PT60M,15.7,-153,21.7,0,0,0,0,83.3,1.2,124
2021-01-31T08:00:00Z,2021-01-31T07:00:00Z,PT60M,15.4,-138,10.1,0,0,0,0,79.1,0.4,117
2021-01-31T09:00:00Z,2021-01-31T08:00:00Z,PT60M,14.5,-127,29.3,0,0,0,0,79.7,0.3,108
2021-01-31T10:00:00Z,2021-01-31T09:00:00Z,PT60M,13.9,-117,31.1,0,0,0,0,80.4,0.9,97
2021-01-31T11:00:00Z,2021-01-31T10:00:00Z,PT60M,14.1,-108,15.6,30,91,13,42,78.6,1.1,86
2021-01-31T12:00:00Z,2021-01-31T11:00:00Z,PT60M,15.2,-101,33.0,138,49,12,149,75.8,0.8,73
2021-01-31T13:00:00Z,2021-01-31T12:00:00Z,PT60M,16.5,-93,51.0,190,50,22,212,72.0,1.2,61
2021-01-31T14:00:00Z,2021-01-31T13:00:00Z,PT60M,17.9,-84,66.5,217,0,0,217,66.0,1.0,48
2021-01-31T15:00:00Z,2021-01-31T14:00:00Z,PT60M,19.5,-73,52.4,384,15,13,397,59.0,1.1,36
2021-01-31T16:00:00Z,2021-01-31T15:00:00Z,PT60M,20.8,-56,68.3,302,5,4,306,54.1,1.5,25
2021-01-31T17:00:00Z,2021-01-31T16:00:00Z,PT60M,21.7,-21,5.7,210,782,749,959,51.5,2.0,17
2021-01-31T18:00:00Z,2021-01-31T17:00:00Z,PT60M,21.8,27,0.0,119,937,892,1011,52.8,1.6,18
2021-01-31T19:00:00Z,2021-01-31T18:00:00Z,PT60M,21.8,59,1.9,161,851,762,923,53.8,1.9,26
2021-01-31T20:00:00Z,2021-01-31T19:00:00Z,PT60M,22.1,75,14.6,291,506,408,699,51.8,3.0,38
2021-01-31T21:00:00Z,2021-01-31T20:00:00Z,PT60M,22.0,86,18.3,282,369,241,523,51.7,3.1,50
2021-01-31T22:00:00Z,2021-01-31T21:00:00Z,PT60M,21.2,94,22.0,210,261,125,335,54.9,3.3,63
2021-01-31T23:00:00Z,2021-01-31T22:00:00Z,PT60M,19.7,102,5.8,75,460,119,193,61.3,3.4,75
2021-02-01T00:00:00Z,2021-01-31T23:00:00Z,PT60M,18.0,109,17.5,18,103,13,31,70.2,3.1,87
2021-02-01T01:00:00Z,2021-02-01T00:00:00Z,PT60M,16.7,118,3.7,0,0,0,0,77.6,2.3,99
2021-02-01T02:00:00Z,2021-02-01T01:00:00Z,PT60M,15.8,128,1.4,0,0,0,0,81.2,1.7,109
2021-02-01T03:00:00Z,2021-02-01T02:00:00Z,PT60M,15.2,140,0.5,0,0,0,0,83.4,1.4,118
2021-02-01T04:00:00Z,2021-02-01T03:00:00Z,PT60M,14.8,155,0.0,0,0,0,0,84.4,1.0,125
2021-02-01T05:00:00Z,2021-02-01T04:00:00Z,PT60M,14.5,172,0.0,0,0,0,0,84.7,0.6,129
2021-02-01T06:00:00Z,2021-02-01T05:00:00Z,PT60M,14.1,-170,2.0,0,0,0,0,86.0,0.2,128
2021-02-01T07:00:00Z,2021-02-01T06:00:00Z,PT60M,13.8,-153,0.0,0,0,0,0,87.6,0.4,124
2021-02-01T08:00:00Z,2021-02-01T07:00:00Z,PT60M,13.5,-138,0.0,0,0,0,0,88.2,0.4,117
2021-02-01T09:00:00Z,2021-02-01T08:00:00Z,PT60M,13.1,-126,0.0,0,0,0,0,89.2,0.9,108
2021-02-01T10:00:00Z,2021-02-01T09:00:00Z,PT60M,12.6,-117,4.7,0,0,0,0,90.1,1.0,97
2021-02-01T11:00:00Z,2021-02-01T10:00:00Z,PT60M,12.9,-108,10.0,31,83,10,41,88.9,1.0,86
2021-02-01T12:00:00Z,2021-02-01T11:00:00Z,PT60M,13.6,-100,28.9,145,60,17,163,86.9,0.9,74
2021-02-01T13:00:00Z,2021-02-01T12:00:00Z,PT60M,14.5,-93,47.6,238,0,0,238,83.3,1.0,61
2021-02-01T14:00:00Z,2021-02-01T13:00:00Z,PT60M,15.8,-84,42.8,355,41,30,385,77.5,1.3,49
2021-02-01T15:00:00Z,2021-02-01T14:00:00Z,PT60M,17.0,-73,17.3,370,406,326,696,71.9,1.5,36
2021-02-01T16:00:00Z,2021-02-01T15:00:00Z,PT60M,18.1,-55,13.4,357,531,481,837,66.9,1.8,25
2021-02-01T17:00:00Z,2021-02-01T16:00:00Z,PT60M,19.1,-21,16.0,411,474,451,863,62.5,2.1,17
2021-02-01T18:00:00Z,2021-02-01T17:00:00Z,PT60M,20.0,27,17.7,425,442,418,843,57.2,2.1,18
2021-02-01T19:00:00Z,2021-02-01T18:00:00Z,PT60M,21.0,58,5.0,204,788,705,909,51.0,2.0,26
2021-02-01T20:00:00Z,2021-02-01T19:00:00Z,PT60M,21.8,75,3.1,160,814,639,800,46.7,2.4,38
2021-02-01T21:00:00Z,2021-02-01T20:00:00Z,PT60M,22.0,85,3.5,140,756,480,620,46.8,3.3,50
2021-02-01T22:00:00Z,2021-02-01T21:00:00Z,PT60M,21.1,94,3.5,105,670,308,413,51.3,4.0,63
2021-02-01T23:00:00Z,2021-02-01T22:00:00Z,PT60M,19.4,101,0.2,53,583,153,206,58.7,4.0,75
2021-02-02T00:00:00Z,2021-02-01T23:00:00Z,PT60M,17.2,109,19.8,18,108,13,30,66.7,3.8,87
2021-02-02T01:00:00Z,2021-02-02T00:00:00Z,PT60M,15.5,118,14.9,0,0,0,0,73.7,2.8,99
2021-02-02T02:00:00Z,2021-02-02T01:00:00Z,PT60M,14.6,128,2.2,0,0,0,0,78.1,1.7,109
2021-02-02T03:00:00Z,2021-02-02T02:00:00Z,PT60M,14.1,140,0.4,0,0,0,0,79.5,1.3,118
2021-02-02T04:00:00Z,2021-02-02T03:00:00Z,PT60M,13.8,155,0.1,0,0,0,0,79.9,1.0,125
2021-02-02T05:00:00Z,2021-02-02T04:00:00Z,PT60M,13.6,172,0.0,0,0,0,0,80.5,0.7,129
2021-02-02T06:00:00Z,2021-02-02T05:00:00Z,PT60M,13.3,-170,0.0,0,0,0,0,81.4,0.5,129
2021-02-02T07:00:00Z,2021-02-02T06:00:00Z,PT60M,13.0,-153,0.1,0,0,0,0,82.4,0.5,125
2021-02-02T08:00:00Z,2021-02-02T07:00:00Z,PT60M,12.8,-138,20.6,0,0,0,0,83.8,0.5,117
2021-02-02T09:00:00Z,2021-02-02T08:00:00Z,PT60M,12.4,-126,36.5,0,0,0,0,85.8,0.4,108
2021-02-02T10:00:00Z,2021-02-02T09:00:00Z,PT60M,12.1,-116,51.9,0,0,0,0,87.4,0.4,97
2021-02-02T11:00:00Z,2021-02-02T10:00:00Z,PT60M,12.7,-108,37.6,32,0,0,32,85.2,0.2,86
2021-02-02T12:00:00Z,2021-02-02T11:00:00Z,PT60M,13.9,-100,35.5,148,0,0,148,80.0,0.4,74
2021-02-02T13:00:00Z,2021-02-02T12:00:00Z,PT60M,15.5,-92,43.1,259,0,0,259,72.4,0.6,61
2021-02-02T14:00:00Z,2021-02-02T13:00:00Z,PT60M,17.5,-84,28.8,367,169,118,484,63.7,0.8,49
2021-02-02T15:00:00Z,2021-02-02T14:00:00Z,PT60M,19.2,-73,2.1,135,866,698,833,56.5,1.6,37
2021-02-02T16:00:00Z,2021-02-02T15:00:00Z,PT60M,20.7,-55,0.0,127,931,840,967,50.5,2.0,25
2021-02-02T17:00:00Z,2021-02-02T16:00:00Z,PT60M,22.0,-21,0.0,137,932,888,1025,45.5,2.2,18
2021-02-02T18:00:00Z,2021-02-02T17:00:00Z,PT60M,22.8,26,0.0,139,929,882,1020,43.0,2.9,18
2021-02-02T19:00:00Z,2021-02-02T18:00:00Z,PT60M,23.4,58,0.4,131,916,818,950,40.4,3.3,27
2021-02-02T20:00:00Z,2021-02-02T19:00:00Z,PT60M,23.9,74,0.3,119,892,701,819,37.2,3.3,38
2021-02-02T21:00:00Z,2021-02-02T20:00:00Z,PT60M,23.8,85,0.3,104,837,534,638,37.5,3.9,50
2021-02-02T22:00:00Z,2021-02-02T21:00:00Z,PT60M,22.7,93,0.0,81,750,343,424,42.8,4.4,63
2021-02-02T23:00:00Z,2021-02-02T22:00:00Z,PT60M,20.6,101,0.0,55,566,147,202,52.6,4.3,75
2021-02-03T00:00:00Z,2021-02-02T23:00:00Z,PT60M,18.2,109,19.4,17,109,13,30,63.2,3.3,87
2021-02-03T01:00:00Z,2021-02-03T00:00:00Z,PT60M,16.5,117,1.1,0,0,0,0,70.6,2.4,99
2021-02-03T02:00:00Z,2021-02-03T01:00:00Z,PT60M,15.8,127,0.0,0,0,0,0,74.4,1.3,110
2021-02-03T03:00:00Z,2021-02-03T02:00:00Z,PT60M,15.5,140,6.4,0,0,0,0,75.5,0.7,119
2021-02-03T04:00:00Z,2021-02-03T03:00:00Z,PT60M,15.2,154,0.9,0,0,0,0,75.6,0.5,125
2021-02-03T05:00:00Z,2021-02-03T04:00:00Z,PT60M,15.0,172,3.2,0,0,0,0,75.5,0.4,129
2021-02-03T06:00:00Z,2021-02-03T05:00:00Z,PT60M,14.6,-170,3.4,0,0,0,0,78.1,0.2,129
2021-02-03T07:00:00Z,2021-02-03T06:00:00Z,PT60M,14.2,-153,0.1,0,0,0,0,81.3,0.1,125
2021-02-03T08:00:00Z,2021-02-03T07:00:00Z,PT60M,13.9,-138,0.0,0,0,0,0,82.5,0.4,118
2021-02-03T09:00:00Z,2021-02-03T08:00:00Z,PT60M,13.6,-126,0.0,0,0,0,0,83.3,0.4,108
2021-02-03T10:00:00Z,2021-02-03T09:00:00Z,PT60M,13.4,-116,2.6,0,0,0,0,83.8,0.3,98
2021-02-03T11:00:00Z,2021-02-03T10:00:00Z,PT60M,14.2,-108,5.9,19,226,28,47,80.3,0.3,86
2021-02-03T12:00:00Z,2021-02-03T11:00:00Z,PT60M,16.1,-100,0.0,49,659,186,235,73.2,0.6,74
2021-02-03T13:00:00Z,2021-02-03T12:00:00Z,PT60M,18.3,-92,0.0,68,821,393,460,63.5,0.7,62
2021-02-03T14:00:00Z,2021-02-03T13:00:00Z,PT60M,20.7,-84,0.0,82,906,594,676,53.3,0.4,49
2021-02-03T15:00:00Z,2021-02-03T14:00:00Z,PT60M,22.8,-72,0.0,93,951,761,854,45.4,1.3,37
2021-02-03T16:00:00Z,2021-02-03T15:00:00Z,PT60M,24.7,-54,0.0,100,975,878,978,38.8,2.0,26
2021-02-03T17:00:00Z,2021-02-03T16:00:00Z,PT60M,26.2,-21,0.0,105,982,934,1039,33.2,2.6,18
2021-02-03T18:00:00Z,2021-02-03T17:00:00Z,PT60M,27.4,26,0.0,106,980,929,1035,28.5,2.9,18
2021-02-03T19:00:00Z,2021-02-03T18:00:00Z,PT60M,28.4,57,0.0,105,964,859,965,24.4,2.6,27
2021-02-03T20:00:00Z,2021-02-03T19:00:00Z,PT60M,29.1,74,0.0,100,933,732,832,21.7,2.4,38
2021-02-03T21:00:00Z,2021-02-03T20:00:00Z,PT60M,29.3,85,0.0,90,880,559,649,20.8,2.4,51
2021-02-03T22:00:00Z,2021-02-03T21:00:00Z,PT60M,29.0,93,0.0,75,783,356,431,21.2,2.6,63
2021-02-03T23:00:00Z,2021-02-03T22:00:00Z,PT60M,27.8,101,0.0,52,599,155,207,25.2,2.9,75
2021-02-04T00:00:00Z,2021-02-03T23:00:00Z,PT60M,24.7,109,16.8,16,133,15,31,33.9,2.6,88
2021-02-04T01:00:00Z,2021-02-04T00:00:00Z,PT60M,21.9,117,1.0,0,0,0,0,42.5,1.7,99
2021-02-04T02:00:00Z,2021-02-04T01:00:00Z,PT60M,20.8,127,0.0,0,0,0,0,47.3,1.0,110
2021-02-04T03:00:00Z,2021-02-04T02:00:00Z,PT60M,20.2,139,1.0,0,0,0,0,48.9,0.5,119
2021-02-04T04:00:00Z,2021-02-04T03:00:00Z,PT60M,19.7,154,0.1,0,0,0,0,49.1,0.3,126
2021-02-04T05:00:00Z,2021-02-04T04:00:00Z,PT60M,19.1,172,0.0,0,0,0,0,50.0,0.2,129
2021-02-04T06:00:00Z,2021-02-04T05:00:00Z,PT60M,18.4,-170,0.0,0,0,0,0,54.4,0.2,129
2021-02-04T07:00:00Z,2021-02-04T06:00:00Z,PT60M,17.9,-152,4.0,0,0,0,0,58.2,0.0,125
2021-02-04T08:00:00Z,2021-02-04T07:00:00Z,PT60M,17.7,-138,14.2,0,0,0,0,58.4,0.7,118
2021-02-04T09:00:00Z,2021-02-04T08:00:00Z,PT60M,17.5,-126,4.7,0,0,0,0,59.3,0.8,109
2021-02-04T10:00:00Z,2021-02-04T09:00:00Z,PT60M,17.4,-116,0.3,0,0,0,0,60.0,0.4,98
2021-02-04T11:00:00Z,2021-02-04T10:00:00Z,PT60M,18.4,-108,2.7,19,212,26,45,58.7,0.7,86
2021-02-04T12:00:00Z,2021-02-04T11:00:00Z,PT60M,20.7,-100,0.0,49,658,184,233,52.1,1.3,74
2021-02-04T13:00:00Z,2021-02-04T12:00:00Z,PT60M,23.2,-92,0.0,68,822,391,459,42.6,1.2,62
2021-02-04T14:00:00Z,2021-02-04T13:00:00Z,PT60M,25.2,-83,0.0,82,906,592,673,36.7,1.2,49
2021-02-04T15:00:00Z,2021-02-04T14:00:00Z,PT60M,26.7,-72,0.0,93,948,756,849,33.8,2.0,37
2021-02-04T16:00:00Z,2021-02-04T15:00:00Z,PT60M,28.0,-54,0.0,104,963,866,970,32.3,2.8,26
2021-02-04T17:00:00Z,2021-02-04T16:00:00Z,PT60M,28.9,-21,0.0,110,967,919,1029,31.7,3.4,18
2021-02-04T18:00:00Z,2021-02-04T17:00:00Z,PT60M,29.6,25,0.0,111,968,917,1028,30.2,3.8,19
2021-02-04T19:00:00Z,2021-02-04T18:00:00Z,PT60M,30.2,57,0.0,110,956,851,961,27.1,4.1,27
2021-02-04T20:00:00Z,2021-02-04T19:00:00Z,PT60M,30.0,73,0.0,106,918,719,826,27.2,4.3,38
2021-02-04T21:00:00Z,2021-02-04T20:00:00Z,PT60M,29.0,84,0.0,97,857,544,640,30.9,4.2,51
2021-02-04T22:00:00Z,2021-02-04T21:00:00Z,PT60M,27.6,93,0.0,80,754,342,423,35.0,3.8,63
2021-02-04T23:00:00Z,2021-02-04T22:00:00Z,PT60M,25.7,100,0.0,56,560,144,200,40.8,3.3,76
2021-02-05T00:00:00Z,2021-02-04T23:00:00Z,PT60M,23.1,108,18.8,16,105,12,28,48.3,3.2,88
2021-02-05T01:00:00Z,2021-02-05T00:00:00Z,PT60M,20.7,117,1.1,0,0,0,0,55.6,2.4,99
2021-02-05T02:00:00Z,2021-02-05T01:00:00Z,PT60M,19.4,127,0.0,0,0,0,0,60.5,1.2,110
2021-02-05T03:00:00Z,2021-02-05T02:00:00Z,PT60M,18.8,139,1.0,0,0,0,0,62.4,0.8,119
2021-02-05T04:00:00Z,2021-02-05T03:00:00Z,PT60M,18.3,154,0.1,0,0,0,0,63.0,0.6,126
2021-02-05T05:00:00Z,2021-02-05T04:00:00Z,PT60M,17.8,172,0.0,0,0,0,0,64.1,0.5,130
2021-02-05T06:00:00Z,2021-02-05T05:00:00Z,PT60M,17.0,-170,0.0,0,0,0,0,67.9,0.6,129
2021-02-05T07:00:00Z,2021-02-05T06:00:00Z,PT60M,16.3,-152,0.0,0,0,0,0,71.8,0.8,125
2021-02-05T08:00:00Z,2021-02-05T07:00:00Z,PT60M,15.8,-138,3.2,0,0,0,0,73.4,0.9,118
2021-02-05T09:00:00Z,2021-02-05T08:00:00Z,PT60M,15.2,-126,25.6,0,0,0,0,75.5,1.0,109
2021-02-05T10:00:00Z,2021-02-05T09:00:00Z,PT60M,14.7,-116,28.3,0,0,0,0,77.7,0.9,98
2021-02-05T11:00:00Z,2021-02-05T10:00:00Z,PT60M,15.1,-107,12.9,29,43,4,33,76.5,0.9,86
2021-02-05T12:00:00Z,2021-02-05T11:00:00Z,PT60M,15.9,-99,33.0,145,10,3,148,71.4,0.8,74
2021-02-05T13:00:00Z,2021-02-05T12:00:00Z,PT60M,17.3,-92,33.7,284,19,9,293,64.1,1.0,62
2021-02-05T14:00:00Z,2021-02-05T13:00:00Z,PT60M,19.3,-83,22.5,336,261,174,511,57.0,1.5,49
2021-02-05T15:00:00Z,2021-02-05T14:00:00Z,PT60M,21.4,-72,0.4,123,885,705,828,51.0,2.1,37
2021-02-05T16:00:00Z,2021-02-05T15:00:00Z,PT60M,23.4,-54,0.0,140,902,809,949,45.7,2.5,26
2021-02-05T17:00:00Z,2021-02-05T16:00:00Z,PT60M,25.0,-20,0.0,147,910,863,1010,41.5,2.8,18
2021-02-05T18:00:00Z,2021-02-05T17:00:00Z,PT60M,25.7,25,0.0,144,917,867,1011,41.4,3.1,19
2021-02-05T19:00:00Z,2021-02-05T18:00:00Z,PT60M,26.3,56,0.0,133,916,814,947,38.8,3.5,27
2021-02-05T20:00:00Z,2021-02-05T19:00:00Z,PT60M,26.9,73,0.0,123,886,693,815,35.3,3.8,38
2021-02-05T21:00:00Z,2021-02-05T20:00:00Z,PT60M,26.3,84,0.0,108,828,524,632,36.8,3.8,51
2021-02-05T22:00:00Z,2021-02-05T21:00:00Z,PT60M,25.1,92,0.0,88,724,328,415,40.4,3.6,63
2021-02-05T23:00:00Z,2021-02-05T22:00:00Z,PT60M,23.4,100,0.0,59,529,135,194,45.5,3.2,76
2021-02-06T00:00:00Z,2021-02-05T23:00:00Z,PT60M,21.0,108,19.3,16,84,10,26,54.6,2.7,88
2021-02-06T01:00:00Z,2021-02-06T00:00:00Z,PT60M,18.8,117,1.0,0,0,0,0,63.6,2.2,99
2021-02-06T02:00:00Z,2021-02-06T01:00:00Z,PT60M,17.9,127,0.0,0,0,0,0,66.7,1.0,110
2021-02-06T03:00:00Z,2021-02-06T02:00:00Z,PT60M,17.7,139,1.0,0,0,0,0,67.1,0.4,119
2021-02-06T04:00:00Z,2021-02-06T03:00:00Z,PT60M,17.5,154,0.1,0,0,0,0,67.5,0.4,126
2021-02-06T05:00:00Z,2021-02-06T04:00:00Z,PT60M,16.9,172,0.0,0,0,0,0,69.4,0.6,130
2021-02-06T06:00:00Z,2021-02-06T05:00:00Z,PT60M,16.1,-170,0.0,0,0,0,0,72.5,0.6,130
2021-02-06T07:00:00Z,2021-02-06T06:00:00Z,PT60M,15.5,-152,0.0,0,0,0,0,75.2,0.7,126
2021-02-06T08:00:00Z,2021-02-06T07:00:00Z,PT60M,15.0,-137,4.1,0,0,0,0,76.9,0.9,118
2021-02-06T09:00:00Z,2021-02-06T08:00:00Z,PT60M,14.6,-125,38.3,0,0,0,0,78.4,0.7,109
2021-02-06T10:00:00Z,2021-02-06T09:00:00Z,PT60M,14.3,-116,46.7,0,0,0,0,80.0,0.6,98
2021-02-06T11:00:00Z,2021-02-06T10:00:00Z,PT60M,14.8,-107,33.6,25,0,0,25,78.2,0.6,87
2021-02-06T12:00:00Z,2021-02-06T11:00:00Z,PT60M,15.5,-99,48.0,106,0,0,106,75.9,0.5,74
2021-02-06T13:00:00Z,2021-02-06T12:00:00Z,PT60M,16.7,-91,61.1,167,0,0,167,72.4,0.7,62
2021-02-06T14:00:00Z,2021-02-06T13:00:00Z,PT60M,18.5,-83,66.8,214,0,0,214,65.5,1.4,50
